Name,Program Identifier,Inspection Date,Description,Address,City,Zip Code,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID,Location
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),7/29/11,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,10,Unsatisfactory,FALSE,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0048108,DA2245410,IV3831442,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),2/7/11,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0048108,DA2191758,,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),10/22/10,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Consultation/Education - Field,0,Complete,FALSE,,,0,PR0048108,DA2161081,,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),6/29/10,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,25,Unsatisfactory,FALSE,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0048108,DA2121168,IV2121878,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),6/29/10,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,25,Unsatisfactory,FALSE,red,0400 - Hands washed as required,15,PR0048108,DA2121168,IV2121889,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),3/8/10,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,25,Unsatisfactory,FALSE,blue,"3400 - Wiping cloths properly used, stored",5,PR0048108,DA2083847,IV1716327,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),3/8/10,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,25,Unsatisfactory,FALSE,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0048108,DA2083847,IV1716318,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),3/8/10,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,25,Unsatisfactory,FALSE,red,0200 - Food Worker Cards current for all food...,5,PR0048108,DA2083847,IV1716336,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),3/8/10,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,25,Unsatisfactory,FALSE,blue,2900 - Adequate equipment for temperature control,5,PR0048108,DA2083847,IV1716334,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),10/14/09,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Consultation/Education - Field,0,Complete,FALSE,,,0,PR0048108,DA2042634,,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),4/29/09,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0048108,DA1980706,,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),1/21/09,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0048108,DA1940979,,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),11/10/08,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,5,Complete,FALSE,blue,"Wiping cloths properly used, stored",5,PR0048108,DA1919034,IV0642737,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),6/30/08,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Consultation/Education - Field,0,Complete,FALSE,,,0,PR0048108,DA1861236,,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),3/14/08,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,20,Unsatisfactory,FALSE,blue,Potential food contamination prevented during ...,5,PR0048108,DA1817744,IV0616132,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),3/14/08,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,20,Unsatisfactory,FALSE,red,"Toxic substances properly identified,...",10,PR0048108,DA1817744,IV0616134,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),3/14/08,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,20,Unsatisfactory,FALSE,blue,"Wiping cloths properly used, stored",5,PR0048108,DA1817744,IV0616133,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),10/17/07,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,28,Unsatisfactory,FALSE,red,Accurate thermometer provided and used ...,5,PR0048108,DA1760163,IV0598587,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),10/17/07,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,28,Unsatisfactory,FALSE,red,Proper Consumer Advisory posted for raw ...,5,PR0048108,DA1760163,IV0598589,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),10/17/07,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,28,Unsatisfactory,FALSE,blue,In-use utensils properly stored,3,PR0048108,DA1760163,IV0598588,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),10/17/07,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,28,Unsatisfactory,FALSE,red,Adequate handwashing facilities,10,PR0048108,DA1760163,IV0598586,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),10/17/07,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,28,Unsatisfactory,FALSE,red,Food Worker Cards current for all food...,5,PR0048108,DA1760163,IV0598590,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),7/6/07,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Consultation/Education - Field,0,Complete,FALSE,,,0,PR0048108,DA1709263,,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),2/2/07,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,20,Unsatisfactory,FALSE,blue,"Wiping cloths properly used, stored",5,PR0048108,DA1644637,IV0574541,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),2/2/07,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,20,Unsatisfactory,FALSE,red,Proper Consumer Advisory posted for raw ...,5,PR0048108,DA1644637,IV0574542,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),2/2/07,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,20,Unsatisfactory,FALSE,red,Proper cold holding temperatures (greater than  45 degrees F),10,PR0048108,DA1644637,IV0574540,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),10/26/06,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Consultation/Education - Field,0,Complete,FALSE,,,0,PR0048108,DA1601100,,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),6/2/06,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,5,Satisfactory,FALSE,blue,"Wiping cloths properly used, stored",5,PR0048108,DA1536712,IV0550060,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),1/13/06,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,25,Unsatisfactory,FALSE,blue,Adequate equipment for temperature control,5,PR0048108,DA1460131,IV0537800,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),1/13/06,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,25,Unsatisfactory,FALSE,blue,"Wiping cloths properly used, stored",5,PR0048108,DA1460131,IV0537801,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),1/13/06,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,25,Unsatisfactory,FALSE,red,Adequate handwashing facilities,10,PR0048108,DA1460131,IV0537799,
AFC SUSHI @  (QFC #807),AFC SUSHI @  (QFC #807),1/13/06,Seating 0-12 - Risk Category III,2746 NE 45TH ST,Seattle,98105,,-122.2964165,47.66281841,AFC SUSHI @  (QFC #807),Routine Inspection/Field Review,25,Unsatisfactory,FALSE,blue,"Warewashing facilities properly installed,...",5,PR0048108,DA1460131,IV0537802,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,7/15/15,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,5,Satisfactory,FALSE,blue,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0069588,DA0C6UTNE,IVW9SRABH,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,12/12/14,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0069588,DAA3U2KLG,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,11/18/14,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,5,Satisfactory,FALSE,blue,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0069588,DASCHVORU,IVXBFWXTG,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,6/2/14,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0069588,DAWDPMDJU,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,11/21/13,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0069588,DA8OJDJ9E,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,8/7/13,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,10,Unsatisfactory,FALSE,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0069588,DA3HBMOJJ,IVITCOK1F,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,5/15/13,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Return Inspection,0,Unsatisfactory,FALSE,,,0,PR0069588,DAT9AJYIA,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,4/22/13,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,5,Unsatisfactory,FALSE,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0069588,DAXCLAPKV,IVMGYVLXE,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,11/26/12,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0069588,DA2392225,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,8/15/12,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0069588,DA2361661,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,3/27/12,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0069588,DA2318581,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,11/7/11,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0069588,DA2278532,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,8/3/11,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0069588,DA2246889,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,2/15/11,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0069588,DA2194546,IV3075963,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,2/15/11,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,blue,"4100 - Warewashing facilities properly installed,...",5,PR0069588,DA2194546,IV3075965,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,12/20/10,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0069588,DA2178692,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,11/10/10,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,10,Unsatisfactory,FALSE,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0069588,DA2167874,IV2631061,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,1/28/10,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0069588,DA2072433,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,6/29/09,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0069588,DA2001233,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,5/12/09,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,3,Satisfactory,FALSE,blue,3000 - Proper thawing methods used,3,PR0069588,DA1983963,IV0776489,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,1/16/09,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0069588,DA1939863,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,10/24/08,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0069588,DA1913227,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,5/2/08,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0069588,DA1839146,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,3/3/08,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0069588,DA1812004,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,11/16/07,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0069588,DA1770300,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,5/28/07,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0069588,DA1692089,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,1/10/07,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,5,Unsatisfactory,FALSE,red,Food Worker Cards current for all food...,5,PR0069588,DA1635009,IV0572686,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,10/12/06,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0069588,DA1595241,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,6/5/06,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0069588,DA1537169,,
AFC SUSHI @ METROPOLITAN 156,AFC SUSHI @ METROPOLITAN 156,2/7/06,Seating 0-12 - Risk Category III,5250 40TH AVE NE ,SEATTLE,98105,(310) 604-3200,-122.2839496,47.6681497,AFC SUSHI @ METROPOLITAN 156,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0069588,DA1473302,,
AGUA VERDE CAFE,AGUA VERDE CAFE,2/4/16,Seating 51-150 - Risk Category III,1303 NE BOAT ST,Seattle,98105,(206) 545-8570,-122.3144144,47.65161312,AGUA VERDE CAFE,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0051492,DAY2GNK0O,,
AGUA VERDE CAFE,AGUA VERDE CAFE,1/19/16,Seating 51-150 - Risk Category III,1303 NE BOAT ST,Seattle,98105,(206) 545-8570,-122.3144144,47.65161312,AGUA VERDE CAFE,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0051492,DAMKV1E9L,,
AGUA VERDE CAFE,AGUA VERDE CAFE,4/29/15,Seating 51-150 - Risk Category III,1303 NE BOAT ST,Seattle,98105,(206) 545-8570,-122.3144144,47.65161312,AGUA VERDE CAFE,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0051492,DAFVXK9V7,,
AGUA VERDE CAFE,AGUA VERDE CAFE,1/6/15,Seating 51-150 - Risk Category III,1303 NE BOAT ST,Seattle,98105,(206) 545-8570,-122.3144144,47.65161312,AGUA VERDE CAFE,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0051492,DAKHEV4CI,,
AGUA VERDE CAFE,AGUA VERDE CAFE,10/29/14,Seating 51-150 - Risk Category III,1303 NE BOAT ST,Seattle,98105,(206) 545-8570,-122.3144144,47.65161312,AGUA VERDE CAFE,Return Inspection,0,Satisfactory,FALSE,,,0,PR0051492,DANBQJHPD,,
AGUA VERDE CAFE,AGUA VERDE CAFE,10/20/14,Seating 51-150 - Risk Category III,1303 NE BOAT ST,Seattle,98105,(206) 545-8570,-122.3144144,47.65161312,AGUA VERDE CAFE,Routine Inspection/Field Review,50,Unsatisfactory,FALSE,red,"2600 - Compliance with risk control plans, variances, plan of operation; valid permit; appr procedur",10,PR0051492,DAAVWICDL,IVH6YOYFR,
AGUA VERDE CAFE,AGUA VERDE CAFE,10/20/14,Seating 51-150 - Risk Category III,1303 NE BOAT ST,Seattle,98105,(206) 545-8570,-122.3144144,47.65161312,AGUA VERDE CAFE,Routine Inspection/Field Review,50,Unsatisfactory,FALSE,red,1900 - No room temperature storage; proper use of time...,25,PR0051492,DAAVWICDL,IVB83BXSX,
AGUA VERDE CAFE,AGUA VERDE CAFE,10/20/14,Seating 51-150 - Risk Category III,1303 NE BOAT ST,Seattle,98105,(206) 545-8570,-122.3144144,47.65161312,AGUA VERDE CAFE,Routine Inspection/Field Review,50,Unsatisfactory,FALSE,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0051492,DAAVWICDL,IVBKTTEKX,
AGUA VERDE CAFE,AGUA VERDE CAFE,10/20/14,Seating 51-150 - Risk Category III,1303 NE BOAT ST,Seattle,98105,(206) 545-8570,-122.3144144,47.65161312,AGUA VERDE CAFE,Routine Inspection/Field Review,50,Unsatisfactory,FALSE,blue,"3200 - Insects, rodents, animals not present; entrance controlled.",5,PR0051492,DAAVWICDL,IVA7NPEXX,
AGUA VERDE CAFE,AGUA VERDE CAFE,4/9/14,Seating 51-150 - Risk Category III,1303 NE BOAT ST,Seattle,98105,(206) 545-8570,-122.3144144,47.65161312,AGUA VERDE CAFE,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0051492,DASWV6E3W,,
AGUA VERDE CAFE,AGUA VERDE CAFE,9/6/13,Seating 51-150 - Risk Category III,1303 NE BOAT ST,Seattle,98105,(206) 545-8570,-122.3144144,47.65161312,AGUA VERDE CAFE,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0051492,DA8MBMGWZ,,
AGUA VERDE CAFE,AGUA VERDE CAFE,5/14/13,Seating 51-150 - Risk Category III,1303 NE BOAT ST,Seattle,98105,(206) 545-8570,-122.3144144,47.65161312,AGUA VERDE CAFE,Return Inspection,0,Complete,FALSE,,,0,PR0051492,DAZNDALVF,,
